"Country",Latitude,Longitude,"SiteID","SiteName"
"Great Britain",51.8331,-2.11031,"S6540","Peak Camp"
"Great Britain",50.4458,-4.03261,"S6541","peatmonolith"
"Great Britain",51.8838,-3.43564,"S6542","Pen Fan"
"Great Britain",51.6836,-3.40614,"S6543","Penrhiwcradoc"
"Great Britain",50.3087,-4.7853,"S6544","Pentewan Valley"
"Great Britain",51.9759,-3.23618,"S6545","Pen Wyrlod"
"Great Britain",50.7595,-2.43248,"S6546","Piddle Down"
"Great Britain",54.4557,-3.1215,"S6547","Pike of Stickle"
"Great Britain",53.5649,-2.90602,"S6548","Pilling"
"Great Britain",53.2609,-1.20087,"S6549","Pinhole Cave"
"Great Britain",52.4318,-4.02125,"S6551","Plas Gogerddan"
"Great Britain",52.4707,-3.72558,"S6552","Plynlimon"
"Great Britain",50.0099,-5.14213,"S6553","Poldowrian"
"Great Britain",51.5188,-3.56395,"S6554","Pond Cairn"
"Great Britain",51.704,-4.0393,"S6555","Pontardulais"
"Great Britain",50.7486,-1.91919,"S6556","Poole Barrow"
"Great Britain",50.8547,-1.0793,"S6557","Portsdown"
"Great Britain",51.3305,-2.00575,"S6558","Potterne"
"Great Britain",50.6874,-2.66117,"S6559","Puncknowle"
"Great Britain",51.468,-0.214606,"S6560","Putney"
"Great Britain",50.8909,-0.175608,"S6561","Pyecombe"
"Great Britain",52.2177,-0.521415,"S6562","Radwell"
"Great Britain",54.0503,-0.698483,"S6563","Raisthorpe Manor"
"Great Britain",51.5751,-1.5454,"S6564","Rams Hill"
"Great Britain",53.2782,-1.58453,"S6565","Ramsley Moor"
"Great Britain",52.3442,-0.568579,"S6566","Raunds"
"Great Britain",52.1314,-0.75368,"S6567","Ravenstone"
"Great Britain",50.8603,-0.173957,"S6569","Red Hill"
"Great Britain",53.227,-0.554292,"S6570","Redlands Farm"
"Great Britain",56.7399,-2.824,"S6571","Reswallie Mains"
"Great Britain",57.0162,-6.27894,"S6572","Rhum"
"Great Britain",53.2054,-3.20688,"S6573","Rhydymwyn"
"Great Britain",53.8108,-2.53463,"S6574","Ribchester"
"Great Britain",51.7204,-0.0265771,"S6575","Rimbury"
"Great Britain",52.2849,0.630443,"S6576","Risby"
"Great Britain",50.7152,-3.53422,"S6577","River Exe"
"Great Britain",54.0838,-4.61451,"S6578","Roaldsway"
"Great Britain",51.7459,0.720722,"S6579","Rook Hall"
"Great Britain",57.4654,-7.21729,"S6580","Rosinish"
"Great Britain",55.1793,-3.46212,"S6581","Ross Mains"
"Great Britain",50.9744,-2.07122,"S6582","Rotherley"
"Great Britain",51.705,-1.6859,"S6583","Roughground Farm"
"Great Britain",50.5913,-4.62531,"S6584","Rough Tor South"
"Great Britain",52.2631,-1.5765,"S6585","Roxton"
"Great Britain",55.9593,-2.61512,"S6586","Ruchlaw Mains"
"Great Britain",55.8467,-3.24428,"S6587","Rullion Green"
"Great Britain",52.3471,-1.45531,"S6588","Ryton"
"Great Britain",50.4485,-4.03272,"S6589","Saddlesborough"
"Great Britain",51.3225,-3.01185,"S6590","Sandcliff"
"Great Britain",52.5219,-1.96609,"S6591","Sandwell Park"
"Great Britain",52.6349,-3.15712,"S6592","Sarn-y-Bryn-Calod"
"Great Britain",54.2601,-0.564456,"S6593","Sawdon Moor"
"Great Britain",56.4228,-3.40734,"S6594","Scone Wood"
"Great Britain",54.2633,-0.46452,"S6595","Seamer Moor Barrow"
"Great Britain",51.0809,-2.97659,"S6596","Sedgemoor"
"Great Britain",51.1585,-2.82662,"S6597","Shapwicjheath"
"Great Britain",52.2537,-1.47257,"S6598","Sharmer Farm"
"Great Britain",54.184,-0.393,"S6599","Sharpe Howes"
"Great Britain",52.6905,-2.728,"S6600","Sharpstones Hill"
"Great Britain",50.4529,-4.03855,"S6601","Shaugh Moor"
"Great Britain",50.7853,-2.51074,"S6602","Shearplace Hill"
"Great Britain",52.9701,-1.0201,"S6603","Shelford"
"Great Britain",50.3428,-4.0029,"S6604","Shelter Cave"
"Great Britain",58.2244,-6.19009,"S6605","Sheshader"
"Great Britain",57.5083,-5.64643,"S6606","Shieldaig"
"Great Britain",51.0416,0.303982,"S6607","Shinewater Park"
"Great Britain",51.5393,0.784828,"S6608","Shoebury"
"Great Britain",53.2273,-0.366999,"S6609","Short Ferry"
"Great Britain",51.2018,-1.87402,"S6610","Shrewton"
"Great Britain",51.4929,-0.447021,"S6611","Sipson Lane"
"Great Britain",55.8043,-6.38919,"S6612","Sithean"
"Great Britain",55.97,-2.43583,"S6613","Skateraw"
"Great Britain",52.5142,-1.01111,"S6614","Smeeton"
"Great Britain",51.2662,-1.69036,"S6616","Snail Down"
"Great Britain",55.0157,-3.02446,"S6617","Solway Moss"
"Great Britain",51.1463,-2.90076,"S6618","Somerset Levels"
"Great Britain",56.6862,-6.4555,"S6619","Sorisdale"
"Great Britain",52.5288,0.412022,"S6620","Southery Fen"
"Great Britain",53.4375,-2.5736,"S6621","Southworth Hall Farm"
"Great Britain",50.9262,-0.507245,"S6622","Sparrite Farm"
"Great Britain",54.9949,-3.86503,"S6623","Spottes Burn"
"Great Britain",51.7452,0.512027,"S6624","Springfield Lyons"
"Great Britain",53.7944,-0.170425,"S6625","Sproatley"
"Great Britain",52.0564,1.11163,"S6626","Sproughton"
"Great Britain",52.8404,-0.712691,"S6627","Sproxton"
"Great Britain",53.9541,-1.07947,"S6628","St George's Field"
"Great Britain",51.6171,-4.91818,"S6629","Stackpole"
"Great Britain",55.4504,-2.07748,"S6630","Standrop Rigg"
"Great Britain",50.5983,-4.637,"S6631","Stannon Downs"
"Great Britain",51.9023,0.214004,"S6632","Stanstead Brook"
"Great Britain",52.3282,-0.583773,"S6633","Stanwick South"
"Great Britain",51.4698,-3.38804,"S6634","St Donats"
"Great Britain",50.6979,-2.54943,"S6635","Steepleton"
"Great Britain",50.9094,-2.20911,"S6636","Stepleton"
"Great Britain",50.7164,-2.4179,"S6637","Stinsford"
"Great Britain",57.8157,-8.56947,"S6638","St Kilda"
"Great Britain",52.5215,0.135922,"S6639","Stonea"
"Great Britain",51.1838,-1.83831,"S6640","Stonehenge Cursus"
"Great Britain",54.1743,-2.79211,"S6641","Storrs Moss"
"Great Britain",57.5807,-2.10536,"S6642","Strichen"
"Great Britain",51.7308,0.753124,"S6643","Stumble"
"Great Britain",51.4498,0.310074,"S6644","Swanscombe"
"Great Britain",52.8614,-1.4578,"S6645","Swarkestone"
"Great Britain",50.8712,-0.14813,"S6646","Sweetpatch Bottom"
"Great Britain",52.6637,-0.379219,"S6647","Tallington"
"Great Britain",53.1838,-3.37541,"S6648","Tandderwen"
"Great Britain",50.6676,-1.5245,"S6649","Tennyson Down"
"Great Britain",51.503,-0.0979463,"S6650","Thames"
"Great Britain",50.8913,-0.75294,"S6651","The Trundle"
"Great Britain",55.5834,-2.06981,"S6652","Thirlings"
"Great Britain",54.4513,-3.11058,"S6653","Thorn Crag"
"Great Britain",53.6273,-0.918735,"S6654","Thorne Moor"
"Great Britain",50.8624,-0.25347,"S6655","Thundersbarrow Hill"
"Great Britain",54.1217,-0.423854,"S6656","Thwing"
"Great Britain",50.8541,-0.185569,"S6657","Toadhole"
"Great Britain",51.7366,0.811425,"S6658","Tollesbury"
"Great Britain",51.1857,-2.79993,"S6659","Tollgate House"
"Great Britain",51.4883,-2.33562,"S6660","Tormarton"
"Great Britain",53.3078,-1.56623,"S6662","Totley"
"Great Britain",54.9992,-3.55877,"S6663","Townfoot Farm"
"Great Britain",55.8338,-5.06142,"S6664","Townhead"
"Great Britain",55.8426,-6.44947,"S6665","Traigh Bhan"
"Great Britain",53.2925,-4.61243,"S6666","Trefignath"
"Great Britain",50.0635,-5.59151,"S6667","Tregiffian"
"Great Britain",50.0291,-5.16433,"S6668","Trelan"
"Great Britain",50.6358,-4.76499,"S6669","Treligga Barrow"
"Great Britain",52.6556,-3.06896,"S6670","Trelystan"
"Great Britain",50.4105,-5.09959,"S6671","Trethellan Farm"
"Great Britain",51.1224,-3.9121,"S6672","Trevisker"
"Great Britain",52.4209,-4.03104,"S6673","Troedrhiwgwinau Farm"
"Great Britain",52.6069,1.3101,"S6674","Trowse"
"Great Britain",57.7654,-7.214,"S6675","Udal"
"Great Britain",53.9728,-0.193127,"S6676","unassociated artefact"
"Great Britain",52.3392,0.0713477,"S6677","Upper Delphs Terrace"
"Great Britain",58.2012,-3.87691,"S6678","Upper Suisgill"
"Great Britain",50.7789,-3.54056,"S6679","Upton Pyne"
"Great Britain",53.8084,-0.535884,"S6680","Walkington"
"Great Britain",51.1498,-2.78214,"S6681","Walton Heath"
"Great Britain",52.0584,-0.828649,"S6682","Warren Farm"
"Great Britain",52.2237,-1.61202,"S6683","Wasperton"
"Great Britain",50.3521,-4.85111,"S6684","Watch Hill"
"Great Britain",52.3318,0.967966,"S6685","Wattisfield"
"Great Britain",52.363,1.15076,"S6686","Waveney"
"Great Britain",52.7427,0.74687,"S6687","Weasenham"
"Great Britain",52.4266,-0.693884,"S6688","Weekley"
"Great Britain",54.9948,-1.93748,"S6690","Well House Farm"
"Great Britain",52.3415,-0.567198,"S6691","West Cotton"
"Great Britain",51.4158,-1.8375,"S6692","West Overton"
"Great Britain",51.64,-4.86,"S6693","Freshwater West"
"Great Britain",54.0254,-0.564904,"S6694","Wetwang Slack"
"Great Britain",53.2432,-1.23417,"S6695","Whaley Rockshelter"
"Great Britain",55.1772,-3.62224,"S6696","Whitestanes Moor"
"Great Britain",55.6131,-2.11114,"S6698","Whitton Hill"
"Great Britain",52.3524,0.187972,"S6700","Wilburton"
"Great Britain",54.1702,-0.42355,"S6701","Willerby Wold"
"Great Britain",51.1719,-1.84464,"S6702","WilsfordShaft"
"Great Britain",54.5556,-1.10772,"S6703","Wilton Moor"
"Great Britain",50.799,-1.91202,"S6704","Wimborne"
"Great Britain",51.1892,-1.84974,"S6706","Winterbourne Stoke"
"Great Britain",53.248,-2.29077,"S6707","Withington"
"Great Britain",52.8336,1.46545,"S6708","Witton"
"Great Britain",51.1891,-1.7839,"S6709","Woodhenge"
"Great Britain",50.6831,-1.21856,"S6710","Wootton Creek"
"Great Britain",50.6829,-2.14156,"S6711","Worgret"
"Great Britain",54.2749,-0.530147,"S6712","Wykeham Forest"
"Great Britain",51.7952,-1.30971,"S6713","Yarnton"
"Great Britain",51.7979,-1.31256,"S6714","Yarnton Worton"
"Great Britain",52.8655,-3.20485,"S6715","Ysgwennant"
"Great Britain",52.4804,-3.60962,"S6716","Ystrad"
"Germany",50.3914,8.89,"S6718","Echzell \"Wannkopf\""
"Ireland",52.2312,-7.22971,"S6722","Adamstown"
"Ireland",52.5244,-8.85266,"S6723","Adamswood"
"Ireland",52.8219,-7.49845,"S6724","Addergoole"
"Ireland",53.8283,-8.82549,"S6725","Aghamore"
"Ireland",52.9477,-7.35391,"S6727","Aghmacart"
"Ireland",53.8223,-7.91133,"S6728","Aghnahunshin"
"Ireland",54.1449,-8.31795,"S6729","Aghoo"
"Ireland",52.2568,-7.1292,"S6730","Ahanaglough"
"Ireland",51.5196,-9.6429,"S6732","Altar"
"Ireland",54.1559,-6.22778,"S6733","Annagh Beg"
"Ireland",54.1559,-6.22778,"S6734","Annagh More"
"Ireland",53.2738,-9.05178,"S6735","Annaghkeen"
"Ireland",54.2708,-7.07478,"S6736","Annahagh"
"Ireland",53.4134,-8.00855,"S6737","Ardagawna"
"Ireland",53.3604,-7.46547,"S6739","Ardnaglew"
"Ireland",53.6045,-6.65563,"S6740","Ardsallagh"
"Ireland",53.4924,-6.6809,"S6741","Arodstown"
"Ireland",54.2519,-6.30987,"S6742","Aughintober "
"Ireland",52.7845,-9.08075,"S6744","Ballaghfadda"
"Ireland",52.8548,-8.28545,"S6745","Ballinagore"
"Ireland",51.8724,-8.547,"S6746","Ballinaspig More"
"Ireland",52.4452,-8.57851,"S6748","Ballingayrour"
"Ireland",53.2453,-8.84006,"S6749","Ballinillaun"
"Ireland",54.2995,-6.29648,"S6751","Ballintaggart"
"Ireland",53.6313,-6.79084,"S6752","Ballinter"
"Ireland",51.9669,-8.38345,"S6754","Ballinvinny South"
"Ireland",52.6445,-8.64632,"S6756","Ballncurra"
"Ireland",54.474,-5.69105,"S6757","Balloo"
"Ireland",53.5359,-6.19397,"S6758","Ballough"
"Ireland",55.0392,-7.30437,"S6759","Ballyarnet"
"Ireland",52.7799,-6.9404,"S6760","Ballybannon"
"Ireland",52.7956,-6.9143,"S6761","Ballybar"
"Ireland",53.4271,-7.46582,"S6762","Ballybrennan"
"Ireland",54.7317,-6.82546,"S6763","Ballybriest"
"Ireland",52.0665,-8.31647,"S6764","Ballybrowney"
"Ireland",52.8742,-6.83096,"S6765","Ballyburn "
"Ireland",52.8196,-6.62906,"S6767","Ballyconnell"
"Ireland",52.7845,-9.08075,"S6768","Ballycorick"
"Ireland",52.924,-7.47479,"S6769","Ballycuddahy"
"Ireland",52.6639,-8.62677,"S6770","Ballycullen"
"Ireland",52.4064,-7.96639,"S6771","Ballydrehid"
"Ireland",52.1676,-10.4022,"S6773","Ballyferriter"
"Ireland",54.8977,-5.86435,"S6774","Ballygalley"
"Ireland",52.4759,-6.62589,"S6775","Ballygillistown"
"Ireland",54.6229,-6.23362,"S6776","Ballygortgarve"
"Ireland",54.5005,-5.79055,"S6777","Ballygowan"
"Ireland",54.9712,-7.18328,"S6778","Ballygroll"
"Ireland",54.791,-5.7064,"S6779","Ballykeel"
"Ireland",53.4908,-7.68038,"S6780","Ballykilmore"
"Ireland",54.2805,-9.42961,"S6781","Ballyknock"
"Ireland",52.1998,-8.3663,"S6782","Ballylegan"
"Ireland",52.5636,-9.03415,"S6783","Ballylin"
"Ireland",54.8475,-5.85064,"S6784","Ballyloran"
"Ireland",52.6639,-8.62677,"S6785","Ballymackeamore"
"Ireland",53.2068,-6.14879,"S6786","Ballyman"
"Ireland",53.0593,-6.77324,"S6787","Ballymount"
"Ireland",52.4813,-8.70124,"S6788","Ballynabanoge"
"Ireland",54.4971,-8.18696,"S6789","Ballynacarrick"
"Ireland",52.6014,-9.11003,"S6790","Ballynacragga"
"Ireland",54.3693,-5.72444,"S6791","Ballynacraig"
"Ireland",53.4045,-7.73173,"S6792","Ballynagarbry"
"Ireland",55.1876,-6.18423,"S6793","Ballynagard"
"Ireland",54.5421,-5.96306,"S6794","Ballynahatty"
"Ireland",53.4469,-6.97102,"S6795","Ballynakill"
"Ireland",53.8965,-6.95312,"S6796","Ballynamona"
"Ireland",52.1609,-8.08678,"S6797","Ballynoe West"
"Ireland",52.117,-8.268,"S6798","Ballyoran Bog"
"Ireland",54.8508,-5.75544,"S6800","Ballyprior Beg"
"Ireland",52.9792,-6.04225,"S6801","Ballyremon"
"Ireland",51.507,-9.688,"S6802","Ballyrisode"
"Ireland",55.1376,-6.94662,"S6803","Ballyscullion"
"Ireland",52.5784,-8.67075,"S6805","Ballyveelish"
"Ireland",51.94,-7.88295,"S6806","Ballyvergan"
"Ireland",51.94,-7.88295,"S6807","Ballyvergin"
"Ireland",52.5078,-9.07616,"S6808","Ballyvoghan"
"Ireland",54.6472,-5.56039,"S6810","Ballywilliam"
"Ireland",53.4954,-6.3929,"S6811","Baltrasna"
"Ireland",51.8785,-8.6454,"S6812","Barnagore"
"Ireland",51.9015,-8.46768,"S6813","Barrees Valley"
"Ireland",52.8164,-6.8224,"S6814","Baunogenasraid"
"Ireland",53.0499,-9.16238,"S6815","Baur South"
"Ireland",54.7134,-6.21676,"S6816","Bay Farm"
"Ireland",54.1314,-8.41686,"S6818","Behy"
"Ireland",53.9723,-9.48625,"S6819","Belderg Beg"
"Ireland",54.2974,-9.53334,"S6820","Belderg More"
"Ireland",53.4292,-6.46981,"S6821","Bennetstown"
"Ireland",52.9187,-7.36998,"S6822","Blackhill"
"Ireland",52.9114,-7.51086,"S6823","Boherard"
"Ireland",52.5978,-6.33683,"S6825","Bolinready"
"Ireland",52.6726,-7.71088,"S6826","Borris"
"Ireland",51.4915,-9.71993,"S6827","Boulysallagh"
"Ireland",53.6313,-6.79084,"S6828","Boyerstown"
"Ireland",54.295,-6.44578,"S6829","Brackagh"
"Ireland",52.2972,-8.1683,"S6830","Brackbaun"
"Ireland",54.3413,-5.74849,"S6832","Briggs Rock"
"Ireland",53.3441,-6.26749,"S6833","Broomfield"
"Ireland",54.2427,-9.65135,"S6834","Bunalty"
"Ireland",55.0189,-7.32807,"S6835","Buncranna Road"
"Ireland",52.9927,-6.89021,"S6836","Burtown Little"
"Ireland",52.8154,-6.83824,"S6837","Busherstown"
"Ireland",52.8154,-6.83824,"S6838","Busherstown "
"Ireland",52.9205,-7.56657,"S6839","Bushfield"
"Ireland",52.3865,-7.93959,"S6840","Caherabbey "
"Ireland",53.1952,-8.81577,"S6841","Caherweelder"
"Ireland",52.6369,-9.14754,"S6842","Cahiracon"
"Ireland",52.8233,-9.00183,"S6843","Cahircalla Beg"
"Ireland",52.8276,-9.00627,"S6844","Cahircalla More"
"Ireland",54.6146,-7.15352,"S6846","Caledon"
"Ireland",52.5456,-7.39634,"S6847","Callan"
"Ireland",51.4848,-9.7322,"S6848","Callaros Oughter"
"Ireland",53.9094,-8.46594,"S6849","Callow"
"Ireland",54.2706,-8.47153,"S6850","Caltragh"
"Ireland",52.841,-7.49872,"S6851","Cannonswood"
"Ireland",51.7225,-9.69802,"S6852","Canshanavoe"
"Ireland",52.9477,-7.35391,"S6853","Cappaloughlin"
"Ireland",53.0625,-7.41407,"S6854","Cappanrush"
"Ireland",53.2809,-8.53374,"S6855","Caraun More"
"Ireland",53.2717,-6.20564,"S6856","Carmanhall"
"Ireland",53.9723,-9.48625,"S6857","Carn bog"
"Ireland",54.0312,-6.41118,"S6858","Carn more"
"Ireland",54.2558,-9.80494,"S6859","Carnhill"
"Ireland",53.2582,-6.17311,"S6860","Carrickmines"
"Ireland",54.5969,-7.05062,"S6861","Carrickmore"
"Ireland",53.1515,-6.50859,"S6862","Carrig"
"Ireland",51.8979,-8.47109,"S6863","Carrigacat "
"Ireland",51.8792,-8.64926,"S6864","Carrigane"
"Ireland",51.9016,-8.11998,"S6865","Carrigatogher"
"Ireland",52.6639,-8.62677,"S6866","Carrigdirty"
"Ireland",53.6343,-7.97228,"S6867","Carrigeens"
"Ireland",51.5424,-9.1281,"S6868","Carrigillihy"
"Ireland",51.8932,-8.56515,"S6869","Carrigrohane"
"Ireland",54.6616,-7.58824,"S6870","Carrowkilla"
"Ireland",53.7338,-9.17181,"S6871","Carrowlisdooaun"
"Ireland",53.9921,-8.98899,"S6872","Carrowneden"
"Ireland",53.3246,-8.70597,"S6873","Carrowntober"
"Ireland",52.5168,-7.89117,"S6874","Cashel"
"Ireland",52.0614,-9.52644,"S6875","Cashelkeelty"
"Ireland",54.7134,-6.21676,"S6876","Castle Cara"
"Ireland",54.5621,-6.04742,"S6877","Castle Mahon"
"Ireland",52.4753,-8.36379,"S6879","Chancellorsland"
"Ireland",53.4333,-6.35081,"S6880","Cherryhound"
"Ireland",53.1547,-6.9725,"S6881","Cherryville"
"Ireland",51.8979,-8.47109,"S6882","Claidh Dubh"
"Ireland",53.2914,-6.68887,"S6883","Clane"
"Ireland",52.8259,-8.9679,"S6884","Clare abbey"
"Ireland",51.8979,-8.47109,"S6885","Clashadunna"
"Ireland",51.6979,-8.4351,"S6886","Clashroe"
"Ireland",52.4749,-8.1572,"S6887","Cloghabreedy"
"Ireland",53.4011,-7.01611,"S6888","Cloghaclocka"
"Ireland",54.4099,-7.17256,"S6889","Clogher"
"Ireland",54.2978,-6.0966,"S6891","Cloghskelt"
"Ireland",53.9906,-6.71736,"S6892","Cloghvally"
"Ireland",53.0075,-7.37501,"S6893","Clonadacasey"
"Ireland",53.2775,-6.23111,"S6894","Clonard"
"Ireland",53.2201,-7.82895,"S6895","Clonast bog"
"Ireland",53.0191,-7.34226,"S6896","Clonboyne"
"Ireland",53.4891,-6.87076,"S6897","Cloncowan"
"Ireland",53.5514,-7.40268,"S6898","Clonikilvant"
"Ireland",52.5106,-8.15166,"S6899","Clonmore"
"Ireland",52.9551,-7.44445,"S6900","Clonrud"
"Ireland",53.3789,-6.68053,"S6901","Clonsast"
"Ireland",53.5514,-7.40268,"S6903","Clonva"
"Ireland",53.4934,-6.69157,"S6904","Clonymeath"
"Ireland",53.6743,-7.97405,"S6905","Cloonbony"
"Ireland",53.5862,-8.44166,"S6906","Clooncullaun"
"Ireland",53.9474,-7.78344,"S6907","Cloone"
"Ireland",53.666,-9.07655,"S6908","Clooneen"
"Ireland",53.7631,-8.13153,"S6909","Cloonfinlough"
"Ireland",53.9723,-9.48625,"S6910","Cloongalloon"
"Ireland",53.9525,-8.1533,"S6911","Cloongownagh"
"Ireland",52.7238,-8.5506,"S6912","Cloonlara"
"Ireland",54.0871,-9.17671,"S6913","Cloonturk"
"Ireland",53.5614,-6.55926,"S6914","Clowanstown"
"Ireland",51.9007,-10.3715,"S6915","Coarha More"
"Ireland",54.2558,-5.62723,"S6917","Coney Island"
"Ireland",53.6313,-6.79084,"S6918","Cooksland"
"Ireland",53.6313,-6.79084,"S6919","Cookstown"
"Ireland",53.6313,-6.79084,"S6920","Cookstown "
"Ireland",52.4749,-8.1572,"S6921","Coolahollaga"
"Ireland",53.2128,-8.46166,"S6922","Cooleeny"
"Ireland",52.8816,-7.54796,"S6923","Coolfin"
"Ireland",53.2738,-9.05178,"S6925","Cooltymurraghy"
"Ireland",51.5329,-9.53505,"S6926","Cooradarrigan"
"Ireland",55.0414,-6.30091,"S6937","Corkey"
"Ireland",54.4514,-7.52563,"S6938","Corlea"
"Ireland",53.9735,-8.00328,"S6939","Corlona"
"Ireland",52.2568,-7.1292,"S6940","Corradoon"
"Ireland",53.7101,-7.42548,"S6941","Corralanna"
"Ireland",52.9221,-7.52742,"S6943","Corraun"
"Ireland",52.1081,-8.27263,"S6944","Corrin"
"Ireland",54.9154,-6.3956,"S6946","Craigs"
"Ireland",53.628,-8.18863,"S6947","Creggan"
"Ireland",52.5349,-8.86969,"S6948","Croagh"
"Ireland",54.2222,-9.22159,"S6949","Croghaun"
"Ireland",54.1494,-7.18043,"S6950","Crossreagh"
"Ireland",51.6856,-9.9337,"S6951","Crumpane"
"Ireland",52.8995,-7.5097,"S6952","Cuffsborough"
"Ireland",53.8848,-9.50033,"S6953","Cuilmore"
"Ireland",54.255,-8.59725,"S6954","Culleenamore"
"Ireland",54.2118,-8.99169,"S6955","Culleens"
"Ireland",54.2025,-6.56769,"S6956","Cullyhanna Lough"
"Ireland",54.2025,-6.56769,"S6957","Curragh"
"Ireland",52.3183,-7.98752,"S6958","Curraghatoor"
"Ireland",53.2201,-7.82895,"S6959","Curraghnore"
"Ireland",52.0518,-8.30679,"S6960","Curraghprevin "
"Ireland",52.5784,-8.67075,"S6961","Curraghtarsna"
"Ireland",51.94,-7.88295,"S6962","Curraheen"
"Ireland",52.5994,-8.27878,"S6963","Cush"
"Ireland",53.462,-6.5223,"S6964","Darcystown"
"Ireland",54.7134,-6.21676,"S6965","Demesne"
"Ireland",52.9477,-7.35391,"S6966","Derrinsallagh"
"Ireland",54.2371,-6.32677,"S6967","Derrycraw"
"Ireland",53.547,-9.34664,"S6968","Derryfadda"
"Ireland",54.4265,-6.70344,"S6969","Derryoghil"
"Ireland",52.9258,-7.60775,"S6970","Derryvorrigan"
"Ireland",53.1667,-6.46667,"S6971","Dillonstown"
"Ireland",53.3691,-7.05288,"S6972","Dogstown"
"Ireland",52.5065,-8.76171,"S6973","Dollas "
"Ireland",52.0614,-9.52644,"S6974","Domalught"
"Ireland",53.8683,-6.44711,"S6976","Donaghmore"
"Ireland",54.735,-6.136,"S6977","Donegore"
"Ireland",53.2902,-8.9881,"S6978","Doughiska"
"Ireland",52.0614,-9.52644,"S6980","Dromatouk"
"Ireland",51.5885,-9.67785,"S6981","Dromnea"
"Ireland",52.2881,-9.67321,"S6982","Dromthacker"
"Ireland",53.5077,-6.57727,"S6984","Drumree "
"Ireland",54.5207,-7.7211,"S6985","Drumwhinny"
"Ireland",55.1655,-7.19602,"S6986","Drung"
"Ireland",53.1152,-6.77536,"S6987","Dún Ailinne"
"Ireland",53.9289,-8.00418,"S6988","Dun of Drumsna"
"Ireland",53.42,-6.475,"S6989","Dunboyne"
"Ireland",54.2583,-5.8423,"S6990","Dundrum"
"Ireland",54.2222,-5.88117,"S6991","Dundrum Sandhills"
"Ireland",54.5969,-7.05062,"S6992","Dungate"
"Ireland",55.0114,-6.41174,"S6994","Dunloy"
